ticker,date,category,agreement_score,directional_agreement,thesis_similarity,avg_target_price,num_models,calls_json,fwd_ret_1m,fwd_ret_3m,fwd_ret_6m
NFLX,2024-12-31,large_cap,0.4445,0.5,0.3612,87.9,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""buy"", ""target_price"": 100.4, ""thesis"": ""Strong upward medium-term momentum (+25.3%) signals continued institutional accumulation.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""sell"", ""target_price"": 74.47, ""thesis"": ""Elevated multi-month valuation multiples leave little safety margin against forward earnings revisions.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""sell"", ""target_price"": 78.7, ""thesis"": ""Heightened earnings volatility and cyclical margin pressures elevate downside risk.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""buy"", ""target_price"": 98.04, ""thesis"": ""Positive operating execution and robust revenue traction support upside.""}]",0.09830356141682864,0.028867274801822364,0.44686532491177133
AMD,2024-12-31,large_cap,0.4232,0.5,0.308,114.63,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""sell"", ""target_price"": 101.66, ""thesis"": ""Persistent negative price trajectory (-24.4%) indicates structural distribution headwinds.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""buy"", ""target_price"": 141.81, ""thesis"": ""Recent price softening provides an attractive risk-adjusted entry point against fundamental book value.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""sell"", ""target_price"": 106.36, ""thesis"": ""Heightened earnings volatility and cyclical margin pressures elevate downside risk.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""hold"", ""target_price"": 108.71, ""thesis"": ""Macro headwinds and declining momentum justify a defensive posture.""}]",-0.05397801327131874,-0.22344563009519797,0.11598643952348466
PEP,2024-12-31,large_cap,0.5643,0.75,0.2857,141.02,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""hold"", ""target_price"": 147.79, ""thesis"": ""Consolidating trading range warrants a neutral rating until breakout confirmation.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""hold"", ""target_price"": 140.54, ""thesis"": ""Fair valuation reflects balanced risk-reward relative to sector peers.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""hold"", ""target_price"": 148.03, ""thesis"": ""Defensive operational balance sheet balanced by limited immediate re-rating catalysts.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""sell"", ""target_price"": 127.71, ""thesis"": ""Macro headwinds and declining momentum justify a defensive posture.""}]",-0.011771736069225163,0.004263504080320081,-0.09820447420600463
KO,2024-12-31,large_cap,0.4267,0.5,0.3168,56.84,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""sell"", ""target_price"": 52.33, ""thesis"": ""Persistent negative price trajectory (-11.7%) indicates structural distribution headwinds.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""buy"", ""target_price"": 68.72, ""thesis"": ""Recent price softening provides an attractive risk-adjusted entry point against fundamental book value.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""sell"", ""target_price"": 52.58, ""thesis"": ""Heightened earnings volatility and cyclical margin pressures elevate downside risk.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""hold"", ""target_price"": 53.71, ""thesis"": ""Macro headwinds and declining momentum justify a defensive posture.""}]",0.017507248103629153,0.1840675700449729,0.15712551421968116
TMO,2024-12-31,large_cap,0.5735,0.75,0.3087,493.39,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""sell"", ""target_price"": 443.7, ""thesis"": ""Persistent negative price trajectory (-15.0%) indicates structural distribution headwinds.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""buy"", ""target_price"": 606.62, ""thesis"": ""Recent price softening provides an attractive risk-adjusted entry point against fundamental book value.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""sell"", ""target_price"": 457.61, ""thesis"": ""Heightened earnings volatility and cyclical margin pressures elevate downside risk.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""sell"", ""target_price"": 465.63, ""thesis"": ""Macro headwinds and declining momentum justify a defensive posture.""}]",0.1413221476201279,-0.09573171889855361,-0.19364817690075192
WMT,2024-12-31,large_cap,0.5828,0.75,0.332,93.41,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""buy"", ""target_price"": 101.31, ""thesis"": ""Strong upward medium-term momentum (+12.6%) signals continued institutional accumulation.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""sell"", ""target_price"": 74.48, ""thesis"": ""Elevated multi-month valuation multiples leave little safety margin against forward earnings revisions.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""buy"", ""target_price"": 100.01, ""thesis"": ""Stable financial profile and durable competitive moat support long-term compounding potential.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""buy"", ""target_price"": 97.82, ""thesis"": ""Positive operating execution and robust revenue traction support upside.""}]",0.10171563664865894,-0.031548112157948525,0.10529838755618623
MCD,2024-12-31,large_cap,0.586,0.75,0.3401,296.03,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""hold"", ""target_price"": 290.06, ""thesis"": ""Consolidating trading range warrants a neutral rating until breakout confirmation.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""buy"", ""target_price"": 326.05, ""thesis"": ""Recent price softening provides an attractive risk-adjusted entry point against fundamental book value.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""hold"", ""target_price"": 287.4, ""thesis"": ""Defensive operational balance sheet balanced by limited immediate re-rating catalysts.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""hold"", ""target_price"": 280.62, ""thesis"": ""Balanced near-term catalysts recommend maintaining current position.""}]",0.00055194669677751,0.10423818175028064,0.024178560523014803
CSCO,2024-12-31,large_cap,0.5833,0.75,0.3331,59.62,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""buy"", ""target_price"": 65.03, ""thesis"": ""Strong upward medium-term momentum (+12.5%) signals continued institutional accumulation.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""sell"", ""target_price"": 48.01, ""thesis"": ""Elevated multi-month valuation multiples leave little safety margin against forward earnings revisions.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""buy"", ""target_price"": 62.88, ""thesis"": ""Stable financial profile and durable competitive moat support long-term compounding potential.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""buy"", ""target_price"": 62.57, ""thesis"": ""Positive operating execution and robust revenue traction support upside.""}]",0.03810714974306541,-0.018821604312144254,0.18721593414423568
KNSL,2024-12-31,small_cap,0.7327,1.0,0.3317,474.55,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""hold"", ""target_price"": 480.55, ""thesis"": ""Consolidating trading range warrants a neutral rating until breakout confirmation.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""hold"", ""target_price"": 459.32, ""thesis"": ""Fair valuation reflects balanced risk-reward relative to sector peers.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""hold"", ""target_price"": 490.28, ""thesis"": ""Defensive operational balance sheet balanced by limited immediate re-rating catalysts.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""hold"", ""target_price"": 468.03, ""thesis"": ""Balanced near-term catalysts recommend maintaining current position.""}]",-0.03181920318764981,0.07239569764216439,0.021060213358214674
SAIA,2024-12-31,small_cap,0.4122,0.5,0.2804,470.45,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""buy"", ""target_price"": 522.45, ""thesis"": ""Strong upward medium-term momentum (+5.9%) signals continued institutional accumulation.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""sell"", ""target_price"": 386.46, ""thesis"": ""Elevated multi-month valuation multiples leave little safety margin against forward earnings revisions.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""hold"", ""target_price"": 471.59, ""thesis"": ""Defensive operational balance sheet balanced by limited immediate re-rating catalysts.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""hold"", ""target_price"": 501.3, ""thesis"": ""Positive operating execution and robust revenue traction support upside.""}]",0.03221203853573218,-0.29789569809502364,-0.3726767872282737
MEDP,2024-12-31,small_cap,0.5994,0.75,0.3736,326.16,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""hold"", ""target_price"": 343.53, ""thesis"": ""Consolidating trading range warrants a neutral rating until breakout confirmation.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""sell"", ""target_price"": 275.92, ""thesis"": ""Elevated multi-month valuation multiples leave little safety margin against forward earnings revisions.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""hold"", ""target_price"": 349.64, ""thesis"": ""Defensive operational balance sheet balanced by limited immediate re-rating catalysts.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""hold"", ""target_price"": 335.55, ""thesis"": ""Balanced near-term catalysts recommend maintaining current position.""}]",0.03356106771745921,-0.08464023328682012,-0.040122856602476845
SSD,2024-12-31,small_cap,0.5738,0.75,0.3096,155.03,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""sell"", ""target_price"": 139.22, ""thesis"": ""Persistent negative price trajectory (-13.3%) indicates structural distribution headwinds.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""buy"", ""target_price"": 189.09, ""thesis"": ""Recent price softening provides an attractive risk-adjusted entry point against fundamental book value.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""sell"", ""target_price"": 144.36, ""thesis"": ""Heightened earnings volatility and cyclical margin pressures elevate downside risk.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""sell"", ""target_price"": 147.47, ""thesis"": ""Macro headwinds and declining momentum justify a defensive posture.""}]",0.0017517410790360024,-0.12179833746623299,-0.03338215835135948
EXPO,2024-12-31,small_cap,0.5748,0.75,0.3119,82.51,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""sell"", ""target_price"": 73.71, ""thesis"": ""Persistent negative price trajectory (-21.8%) indicates structural distribution headwinds.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""buy"", ""target_price"": 101.43, ""thesis"": ""Recent price softening provides an attractive risk-adjusted entry point against fundamental book value.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""sell"", ""target_price"": 77.04, ""thesis"": ""Heightened earnings volatility and cyclical margin pressures elevate downside risk.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""sell"", ""target_price"": 77.86, ""thesis"": ""Macro headwinds and declining momentum justify a defensive posture.""}]",0.030190690391680028,-0.11554178990984323,-0.14544858517215475
FORM,2024-12-31,small_cap,0.4004,0.5,0.2509,44.7,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""sell"", ""target_price"": 37.35, ""thesis"": ""Persistent negative price trajectory (-2.2%) indicates structural distribution headwinds.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""buy"", ""target_price"": 51.11, ""thesis"": ""Recent price softening provides an attractive risk-adjusted entry point against fundamental book value.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""hold"", ""target_price"": 45.92, ""thesis"": ""Defensive operational balance sheet balanced by limited immediate re-rating catalysts.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""hold"", ""target_price"": 44.44, ""thesis"": ""Balanced near-term catalysts recommend maintaining current position.""}]",-0.1004545038396662,-0.42613636363636365,-0.21045450730757279
CRVL,2024-12-31,small_cap,0.4101,0.5,0.2751,111.11,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""buy"", ""target_price"": 124.61, ""thesis"": ""Strong upward medium-term momentum (+4.9%) signals continued institutional accumulation.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""sell"", ""target_price"": 92.29, ""thesis"": ""Elevated multi-month valuation multiples leave little safety margin against forward earnings revisions.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""hold"", ""target_price"": 115.18, ""thesis"": ""Defensive operational balance sheet balanced by limited immediate re-rating catalysts.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""hold"", ""target_price"": 112.37, ""thesis"": ""Balanced near-term catalysts recommend maintaining current position.""}]",0.042333264372092685,-0.0012583083494553374,-0.10120440337978205
TKR,2024-12-31,small_cap,0.5743,0.75,0.3108,66.19,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""sell"", ""target_price"": 61.01, ""thesis"": ""Persistent negative price trajectory (-13.4%) indicates structural distribution headwinds.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""buy"", ""target_price"": 80.09, ""thesis"": ""Recent price softening provides an attractive risk-adjusted entry point against fundamental book value.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""sell"", ""target_price"": 61.16, ""thesis"": ""Heightened earnings volatility and cyclical margin pressures elevate downside risk.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""sell"", ""target_price"": 62.51, ""thesis"": ""Macro headwinds and declining momentum justify a defensive posture.""}]",0.08224730189235514,-0.10774366670225624,0.06779189058444683
POWI,2024-12-31,small_cap,0.7327,1.0,0.3317,61.19,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""hold"", ""target_price"": 61.11, ""thesis"": ""Consolidating trading range warrants a neutral rating until breakout confirmation.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""hold"", ""target_price"": 59.98, ""thesis"": ""Fair valuation reflects balanced risk-reward relative to sector peers.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""hold"", ""target_price"": 63.15, ""thesis"": ""Defensive operational balance sheet balanced by limited immediate re-rating catalysts.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""hold"", ""target_price"": 60.51, ""thesis"": ""Balanced near-term catalysts recommend maintaining current position.""}]",-0.021555968645678658,-0.26975462854237664,-0.0780845402125236
